OrderID,Date,Order_type ,Action,Indicator,Set_description,Number of Sets,Profit
32bd7a8e-b204-4f67-a3a4-459dc8b45daa,1982-08-24,Option,Sell,RSI,Sell 1 put option,100,206274.41524660093,
a17e4234-4896-4e10-b36d-475ff945668f,1982-09-01,Option,Sell,PE,Sell 1 put option,100,219244.41390681258,
4d784691-afb6-4987-a660-2b49d63e089f,1982-09-17,Option,Buy,MAVG,Buy 3 call options,300,-340755.9670746095,
8efe7e21-6158-4b64-a13a-d4cde28b0986,1982-09-17,Option,Sell,RSI,Sell 1 put option,100,234474.40175619273,
a682e240-f22c-49b6-9191-b8b7745a074c,1982-10-12,Option,Sell,RSI,Sell 1 put option,100,257804.35396230442,
e853c5d1-c22c-4311-8bba-97839c24d20c,1982-11-10,Option,Sell,RSI,Sell 1 put option,100,276274.33016932977,
1ea421cf-d7ac-4b2f-bbb5-9641465b60d0,1982-12-08,Option,Sell,RSI,Sell 1 put option,100,272964.3154545704,
be31ae43-1226-4d77-a220-06dd367d4b5c,1982-12-15,Option,Sell,RSI,Sell 1 put option,100,262264.3341887066,
e2b3ac2b-95d4-49ad-8748-07d45cb258aa,1982-12-22,Option,Buy,RSI,Buy 1 call option,100,-133075.3292951157,
42fc59db-e479-4c9c-8295-ad835bc48506,1983-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
6559d5cd-a715-4d5b-9b0c-8ac08ed4b943,1982-12-31,Option,Sell,RSI,Sell 1 put option,100,265204.32143750106,
723d890c-fff8-4fc4-bcee-b89fc025aade,1983-01-18,Option,Sell,RSI,Sell 1 put option,100,272994.2943873849,
db7db2e7-068e-4294-8bb1-96abe80c79f8,1983-01-26,Option,Buy,RSI,Buy 1 call option,100,-88825.42685109463,
14ee5282-2a09-4e11-802f-ee4e8096a737,1983-01-28,Option,Buy,RSI,Buy 1 call option,100,-92915.33292640383,
a7a69f42-fb8f-450b-a930-4f3c0b694cbd,1983-02-09,Option,Sell,RSI,Sell 1 put option,100,271664.2803887887,
0dc71a65-015e-4440-849a-04ddd9b73c4d,1983-02-17,Option,Sell,RSI,Sell 1 put option,100,275944.28122042766,
089e81c4-a518-4850-b460-d4b8ea397b93,1983-03-10,Option,Sell,RSI,Sell 1 put option,100,287334.27084851585,
c1ef0942-2685-486e-ac0c-c380002d8844,1983-04-14,Option,Sell,RSI,Sell 1 put option,100,294064.2566419919,
837afade-63d1-47c7-ab38-1f9201b148f2,1983-04-28,Option,Sell,RSI,Sell 1 put option,100,305534.23280281323,
82f78e67-4659-4b64-8dad-73b9b2d0b48b,1983-05-03,Option,Sell,RSI,Sell 1 put option,100,307524.2505435952,
c80f2bdf-f696-49f2-9f70-5c3b1ea6f69b,1983-05-11,Option,Sell,RSI,Sell 1 put option,100,315624.2489035123,
109b50ef-24a1-4304-818b-6b910174df86,1983-05-24,Option,Buy,RSI,Buy 1 call option,100,-300465.4192557861,
542dc058-7c94-4b9b-bd1e-8bf6e68b2df9,1983-06-10,Option,Buy,RSI,Buy 1 call option,100,-243465.32798761735,
a67da62c-76d4-49da-ab45-3b452d5a97c7,1983-06-23,Option,Sell,RSI,Sell 1 put option,100,324864.21399938,
a25efc12-3d3d-4866-870f-6d0beee79d94,1983-07-28,Option,Sell,RSI,Sell 1 put option,100,311314.2288988705,
55c9ab51-7345-4188-83ca-db8812cb930f,1983-08-05,Option,Buy,RSI,Buy 1 call option,100,-260165.44078039122,
782f406f-89a9-4d82-92d8-0dae27dd8bc2,1983-08-10,Option,Buy,RSI,Buy 1 call option,100,-275895.3440121107,
6e497fe5-3b8c-4d29-8f99-77927aae9cdd,1983-08-24,Option,Sell,RSI,Sell 1 put option,100,303244.24042578216,
637ac326-a38e-45bb-9a29-0acdc7815907,1983-09-08,Option,Sell,RSI,Sell 1 put option,100,314244.2297766817,
3db0698f-1806-4045-b48f-fc8f5ea37bac,1983-09-28,Option,Sell,RSI,Sell 1 put option,100,314254.2339116042,
e55a2249-1e36-4d3a-b123-158d327152fa,1983-10-19,Option,Sell,RSI,Sell 1 put option,100,314344.22617312,
49753e30-d655-4ded-8a71-663e973abd90,1983-10-25,Option,Buy,RSI,Buy 1 call option,100,-304905.3139451181,
dbdd7509-d74f-4a30-946f-561bc8fb7427,1983-11-23,Option,Sell,RSI,Sell 1 put option,100,309974.25481707125,
d409b4ac-823b-4aef-888c-df027e8cbb30,1983-12-01,Option,Sell,RSI,Sell 1 put option,100,306554.25343109446,
f5025186-cfb5-4563-a5f0-fabd8a007bf4,1983-12-05,Option,Sell,MAVG,Sell 2 call options,200,600328.4999783572,
dfa298c7-26a4-447d-a522-fb692126b32a,1983-12-15,Option,Buy,RSI,Buy 1 call option,100,-296165.3621617949,
eee0bb66-08da-4d79-85c2-3652f01321df,1984-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
27dd0411-35cf-497a-9a54-ce1fabf1c85c,1984-01-06,Option,Sell,RSI,Sell 1 put option,100,310474.24613152014,
5a34f70a-d233-43a9-a3d8-fdcf93f0827e,1984-01-19,Option,Sell,RSI,Sell 1 put option,100,304114.24573878886,
ed7c2891-07dc-409c-ad6e-c3496d0f6cae,1984-01-27,Option,Buy,RSI,Buy 1 call option,100,-293315.3664814844,
996e6e5e-7fdb-4cec-9cc8-58ad93229e17,1984-02-01,Option,Buy,RSI,Buy 1 call option,100,-290295.36971550784,
49232bc1-3334-420d-b229-a740d240c6ed,1984-02-23,Option,Buy,RSI,Buy 1 call option,100,-282875.3554628091,
7c2b0e2c-b865-4cd8-aace-d441e89acb21,1984-02-29,Option,Sell,RSI,Sell 1 put option,100,293994.28750359657,
a25e5722-a2c1-4fcf-b46b-782c388d6c35,1984-03-23,Option,Sell,RSI,Sell 1 put option,100,294704.28036570246,
8495b777-ec88-49d7-aa8d-fb032c15f187,1984-04-13,Option,Buy,RSI,Buy 1 call option,100,-291045.3477935947,
cff0fcb1-7039-44e0-b2b1-1920b80ec070,1984-04-27,Option,Sell,RSI,Sell 1 put option,100,293764.28590968606,
94419ce2-be9d-4dda-bb80-696754f4129b,1984-05-01,Option,Sell,PE,Buy 1 call option,100,-284985.34924890264,
0fba62a8-be50-4faa-938a-a8325ec7ceda,1984-05-04,Option,Sell,RSI,Sell 1 put option,100,291084.2717032036,
476ca0a4-f1bd-4fc9-a755-37013af02acd,1984-05-17,Option,Buy,RSI,Buy 1 call option,100,-213115.4498101958,
afdee03c-0917-4c0d-8a9f-b810a14c3fcc,1984-06-19,Option,Buy,RSI,Buy 1 call option,100,-104705.35988179772,
5822a55b-6501-41a1-80fb-b1b821874522,1984-07-25,Option,Buy,RSI,Buy 1 call option,100,-72715.44660160254,
4526a089-3102-4c8a-bd53-4851a2e9232f,1984-08-23,Option,Buy,MAVG,Buy 3 call options,300,-936646.1377673526,
7a14f673-2052-40a4-a933-f8d7a7c95ec9,1984-08-31,Option,Sell,RSI,Sell 1 put option,100,317554.2339577797,
29b8ba8f-0fe6-4dc6-8bcc-51479b8ed499,1984-09-06,Option,Buy,RSI,Buy 1 call option,100,-308615.3774078132,
8c3f52ba-d432-4049-8fe8-b3515cf50b11,1984-10-03,Option,Buy,RSI,Buy 1 call option,100,-272995.3762319952,
bdcf5614-4cb1-4fe4-95f6-a54fddf8e01a,1984-11-21,Option,Buy,RSI,Buy 1 call option,100,-114345.2894960146,
e68cc703-a7a1-45f0-8e48-bf015ec8a738,1984-12-11,Option,Buy,RSI,Buy 1 call option,100,-125745.37372101322,
8574f348-2a97-4405-914a-e85d01b59908,1984-12-13,Option,Buy,RSI,Buy 1 call option,100,-118095.42501460997,
bfc514d0-48c5-488b-96e8-3963929bebf9,1984-12-20,Option,Sell,RSI,Sell 1 put option,100,303594.1991230092,
1f76ed5c-ba4e-4e46-8864-630c03e74f6a,1985-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
5a72040b-6dcb-48a1-aa50-90ba6a92bf38,1985-01-03,Option,Sell,PE,Buy 1 call option,100,-142145.37702429807,
e6b1f25d-2dd1-4570-8563-73b48b8995d3,1985-01-10,Option,Buy,RSI,Buy 1 call option,100,-160335.2716651163,
686ea595-ce2d-4cf3-b304-b739777abefd,1985-01-18,Option,Sell,RSI,Sell 1 put option,100,310334.1859329257,
ca3688a0-b4e5-45ff-a1f2-d19f6bf39ab1,1985-02-01,Option,Sell,PE,Sell 1 put option,100,337914.17301999923,
01c556f2-5318-4f90-a642-6975b032b2ae,1985-02-15,Option,Sell,RSI,Sell 1 put option,100,346724.1523455087,
87666644-d782-4071-a419-28530bc3f31e,1985-02-19,Option,Sell,RSI,Sell 1 put option,100,345644.1475637885,
4c8330d5-400e-4f50-b6fa-f4cf52b7d004,1985-03-01,Option,Buy,RSI,Buy 1 call option,100,-276465.4335407843,
f6cdfa5f-efe9-4014-a0b5-35c0cb2e435e,1985-03-19,Option,Buy,RSI,Buy 1 call option,100,-229605.4222010132,
5ee8b105-2792-4d4c-b9c0-96f6996d992c,1985-04-02,Option,Sell,RSI,Sell 1 put option,100,344604.1380927788,
20931193-fc84-4e48-bf44-82bc02be52b8,1985-04-19,Option,Sell,RSI,Sell 1 put option,100,333134.130308126,
4fd692b9-f22d-456f-83e5-22ddf18a8725,1985-04-24,Option,Sell,RSI,Sell 1 put option,100,326734.13090867334,
ca5e1c51-ce24-447b-8366-07c8c50e98fe,1985-05-15,Option,Sell,RSI,Sell 1 put option,100,333434.1418349996,
e1653b09-e1a4-4092-b752-ab4b1f64b92e,1985-05-30,Option,Sell,RSI,Sell 1 put option,100,351654.13194820326,
02aced1a-1e07-4ad8-b4d6-9a2abe360bf1,1985-07-19,Option,Sell,RSI,Sell 1 put option,100,368134.1167483954,
478b09b7-6ec6-4a31-ad70-d6cbbd17ca24,1985-08-01,Option,Buy,RSI,Buy 1 call option,100,-357285.43712128885,
146f21d2-f780-408c-bcce-6b7ba19edb62,1985-08-08,Option,Buy,RSI,Buy 1 call option,100,-301165.42437469005,
0e8fc029-ef2a-4302-8161-4b6a4d4dad42,1985-08-16,Option,Buy,RSI,Buy 1 call option,100,-246235.3453010146,
2766a351-5a29-466d-a7f4-f070f58b1329,1985-09-03,Option,Sell,RSI,Sell 1 put option,100,350844.0972519904,
d18e9471-9ad8-447d-b11b-02a8210b258a,1985-09-13,Option,Buy,RSI,Buy 1 call option,100,-111575.51657609628,
931ead76-4fe8-456d-abb7-455c62fe9374,1985-09-24,Option,Buy,RSI,Buy 1 call option,100,-79235.44641671493,
eabf1e05-3f9a-4e8b-a206-4690625ab5d1,1985-10-01,Option,Sell,MAVG,Sell 2 call options,200,675888.1904846135,
e469300f-41ca-4fa6-812e-f25758ed8953,1985-10-18,Option,Sell,RSI,Sell 1 put option,100,353054.0854248032,
a3e12fcc-4650-4d36-86b2-c6f2950197b5,1985-10-22,Option,Sell,RSI,Sell 1 put option,100,350424.0866490984,
631c4400-5fe0-41bb-a945-81ade7bc566f,1985-11-05,Option,Sell,RSI,Sell 1 put option,100,357644.0690007039,
09bb5d33-2d3f-4b0e-9bbf-a969eb276223,1985-11-29,Option,Sell,RSI,Sell 1 put option,100,386614.0146002319,
5ed55a77-df3d-4a71-ac29-2ddcec364ef1,1985-12-06,Option,Sell,RSI,Sell 1 put option,100,390154.0106962881,
c59e0dfe-dd64-42ee-b59c-c978679bb55f,1985-12-13,Option,Sell,RSI,Sell 1 put option,100,396423.9852863268,
263672ba-f056-43d0-8171-430c1c488d6e,1985-12-17,Option,Sell,RSI,Sell 1 put option,100,407023.963803282,
e394dfed-3921-42a0-b8d4-a2cbcb1ae77d,1986-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
80814ac8-55fe-49a9-9242-841ba175f30c,1986-01-09,Option,Sell,RSI,Sell 1 put option,100,397293.9801580913,
05f9ac9e-89d7-477e-b0da-7920b658b116,1986-01-23,Option,Buy,RSI,Buy 1 call option,100,3794.370009804068,
c8e241b0-7946-49fd-8885-dfafdce39da7,1986-02-06,Option,Sell,RSI,Sell 1 put option,100,403183.96160878986,
a650bfc6-2753-4970-be09-9c3fce7a742f,1986-03-13,Option,Sell,RSI,Sell 1 put option,100,442773.9094028107,
681c747b-4d32-4cf6-9f3f-874ce9abb392,1986-04-09,Option,Buy,RSI,Buy 1 call option,100,-345215.57375550736,
6b0fe392-0139-4f38-a769-cb63e60dfef1,1986-05-02,Option,Buy,RSI,Buy 1 call option,100,-438475.6265228882,
bfc9e9ab-6e9a-4587-b5d6-0f857294044a,1986-05-21,Option,Buy,RSI,Buy 1 call option,100,-339125.53144781035,
ead27766-6f06-4134-aeaf-470de556bc0a,1986-05-29,Option,Sell,RSI,Sell 1 put option,100,470363.8462243005,
e4d24509-ea1d-4b5f-aa5a-d85adce058f1,1986-06-26,Option,Sell,RSI,Sell 1 put option,100,474473.8805971078,
7de7c5a3-7744-4d2c-8172-62c2e93427bb,1986-07-03,Option,Sell,RSI,Sell 1 put option,100,482213.88191378914,
289d7ce1-4a66-44e7-a468-3471b8c13c4d,1986-07-15,Option,Buy,RSI,Buy 1 call option,100,-454515.54405120667,
4daf6787-aad6-49b9-9df8-13ddb71344ee,1986-08-13,Option,Sell,RSI,Sell 1 put option,100,464123.8692781224,
c35eaf30-01f6-4f04-b2e4-03b6ec41b738,1986-10-10,Option,Sell,RSI,Sell 1 put option,100,451383.8653280071,
49cf1fae-6514-4170-8551-2c1210ee9006,1986-10-15,Option,Sell,RSI,Sell 1 put option,100,450473.8550254281,
6035d324-d5d0-48fe-899f-a4d80ca0a1bf,1986-11-05,Option,Sell,RSI,Sell 1 put option,100,470893.79293258075,
ab6ac668-6815-45b5-a418-b637aec37653,1986-11-20,Option,Buy,RSI,Buy 1 call option,100,22944.20051812316,
87adf5cd-9453-42cd-b082-5e9f3a3e442d,1986-12-04,Option,Sell,RSI,Sell 1 put option,100,485233.7572892966,
8736c8f4-e13e-4e95-bb86-57f817f48d58,1986-12-19,Option,Buy,RSI,Buy 1 call option,100,-13795.496206325479,
c676dfa1-8629-4277-8015-932cb531b06a,1987-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
d159b489-66ba-4e64-a70e-032543d05013,1987-01-08,Option,Sell,RSI,Sell 1 put option,100,484333.72469519486,
56f25be8-42f1-4b22-bc06-a96bd91e360d,1987-02-06,Option,Sell,RSI,Sell 1 put option,100,537573.6680308657,
245a9ba7-36ae-44c5-b97e-8f8b587687ab,1987-02-10,Option,Sell,RSI,Sell 1 put option,100,532473.6797656986,
ae4f3b6a-4388-4526-bbde-17a83186e78e,1987-02-26,Option,Sell,RSI,Sell 1 put option,100,544493.6762082821,
33e6602c-fa95-4dca-86c0-57a5a13262bc,1987-03-12,Option,Sell,RSI,Sell 1 put option,100,557133.6426209318,
617e51e4-95ba-46c0-a194-b3df29b89adc,1987-03-19,Option,Sell,RSI,Sell 1 put option,100,561713.6197749984,
08990351-e198-4050-8783-f00de5ed1cc4,1987-03-25,Option,Sell,RSI,Sell 1 put option,100,578383.5881742192,
ae70d050-b14d-4ba1-bb98-ed9ab416da28,1987-04-21,Option,Buy,RSI,Buy 1 call option,100,-265875.7966335956,
3b860a13-53cd-41b5-b653-04e06d281daa,1987-05-08,Option,Sell,RSI,Sell 1 put option,100,563363.5834618001,
b1c556e6-289d-4cd4-9d1d-6086599e5ac3,1987-05-12,Option,Sell,RSI,Sell 1 put option,100,557213.5803894561,
ba74f55e-81ee-419f-85bb-e71e0a66162a,1987-05-21,Option,Buy,RSI,Buy 1 call option,100,-25225.770590621993,
744018a9-72ed-4da2-a65b-944c551ff795,1987-06-04,Option,Sell,RSI,Sell 1 put option,100,560313.5750534344,
d1d32a55-62b5-49b0-9859-db7401061214,1987-07-16,Option,Sell,RSI,Sell 1 put option,100,595993.555048824,
34598a9d-3d8e-4995-81e7-acb01b79b5ac,1987-08-05,Option,Sell,RSI,Sell 1 put option,100,606443.6786799945,
efc24828-5449-4942-b6b4-de93a1098a87,1987-10-14,Option,Buy,RSI,Buy 1 call option,100,-608345.5715863989,
b2ec4af8-ff4a-4a99-982c-d7b71312c000,1987-10-16,Option,Buy,RSI,Buy 1 call option,100,-575905.5678673019,
a4c59bb9-5326-431f-975f-3ee05ac60c9e,1987-10-28,Option,Sell,MAVG,Sell 2 call options,200,903707.7578215678,
a8cdb62a-3c7c-4646-946d-33837b44ff8e,1987-12-02,Option,Buy,RSI,Buy 1 call option,100,-88965.4986642153,
b6563025-dcfd-4192-9b81-00737c7461c2,1988-02-19,Option,Sell,RSI,Sell 1 put option,100,492473.8236094121,
5e325e16-49d0-4a19-a3b3-c5bec4c97ea8,1988-02-23,Option,Sell,RSI,Sell 1 put option,100,507463.8019878108,
4abc04c5-2198-4ec1-9946-6e4a30c4b34c,1988-03-02,Option,Sell,RSI,Sell 1 put option,100,511003.79725226905,
0e4a4359-f6b0-47f7-b958-6ad8d2e7b9f7,1988-03-04,Option,Sell,RSI,Sell 1 put option,100,512103.76525882503,
b17e7626-0f53-4ff7-81ff-912abc652c77,1988-03-30,Option,Buy,MAVG,Buy 3 call options,300,-1226416.5946551505,
007b0e9d-bc94-45bd-b99d-8b3e8be253a4,1988-03-30,Option,Buy,RSI,Buy 1 call option,100,-408805.5315517169,
7d93db8c-f8f4-487a-99a4-f5a8f495d7e0,1988-04-12,Option,Sell,RSI,Sell 1 put option,100,517433.7528078893,
c25ee55f-8d7f-4b33-94da-60ab98928831,1988-04-22,Option,Buy,RSI,Buy 1 call option,100,-354395.8436768758,
555bda17-00b7-406d-ae29-98327ab6f8dd,1988-05-11,Option,Buy,RSI,Buy 1 call option,100,-364965.68369999994,
a7a7193d-baba-4074-879c-28a3ed1029bb,1988-05-20,Option,Buy,RSI,Buy 1 call option,100,-398045.5123556219,
00bbb527-be63-4b3e-adfa-75bfe9005c28,1988-06-03,Option,Sell,RSI,Sell 1 put option,100,506453.7829534341,
82a93ea1-5491-4565-a850-3f57724b9be5,1988-07-21,Option,Buy,RSI,Buy 1 call option,100,-422425.60541398474,
46a80ee7-f047-44bd-a7f4-5dacc84a935e,1988-08-09,Option,Sell,RSI,Sell 1 put option,100,517313.7380470283,
3ef81b5e-c6bc-44cd-a6d6-8a0e087e6990,1988-08-16,Option,Buy,RSI,Buy 1 call option,100,-400405.61891828437,
99114f2b-ab72-4135-b764-05f7d38b6829,1988-09-07,Option,Sell,MAVG,Sell 2 call options,200,1007227.5026590644,
d1659105-e117-4c72-8872-e0adb5c4f780,1988-09-08,Option,Sell,RSI,Sell 1 put option,100,506813.7446074219,
f1ce09b3-0cf9-4545-817c-ea2bffad0b1b,1988-09-16,Option,Sell,RSI,Sell 1 put option,100,510933.7446304709,
c3a4870e-8a4b-4a29-b1f7-974b25bfd1a1,1988-10-05,Option,Buy,MAVG,Buy 3 call options,300,-1329167.0445996244,
50af6016-ed98-401a-b84b-913aa94727b5,1988-10-11,Option,Sell,RSI,Sell 1 put option,100,529783.7091257854,
6ad373f2-4095-4884-80e0-85f462155f0d,1988-10-20,Option,Sell,RSI,Sell 1 put option,100,528543.7051988293,
0805940f-1590-49cb-a24f-fe26262b1110,1988-10-28,Option,Sell,RSI,Sell 1 put option,100,530783.6915466489,
6bf2b21b-c9d4-4712-ad39-386f6a918c14,1988-11-15,Option,Buy,RSI,Buy 1 call option,100,-267955.8945661749,
d839e450-1e0b-4e6c-b3e3-52c5e6bc0d5f,1988-12-02,Option,Sell,RSI,Sell 1 put option,100,520063.70732405904,
0a184f72-93fa-4fc2-bf26-cb085342e126,1989-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
7854ce81-8dc9-4857-9578-37c414e1841b,1989-01-18,Option,Sell,RSI,Sell 1 put option,100,540413.64802633,
2bea61b0-528e-4e43-b776-5d0aa9d6762e,1989-01-26,Option,Sell,RSI,Sell 1 put option,100,552153.6234247688,
b1a813ff-161c-4243-8ad2-6b081967bd30,1989-02-16,Option,Buy,RSI,Buy 1 call option,100,-355045.63829679735,
c7907b3f-78c1-46d5-a109-0d2c9b4ad57c,1989-02-24,Option,Buy,RSI,Buy 1 call option,100,-289645.46721343376,
5c7bec48-fa91-4167-a65b-d31bb4654d50,1989-03-14,Option,Sell,RSI,Sell 1 put option,100,566103.5631568793,
37f8fc85-f522-4eda-9c17-995e315bf4c4,1989-04-05,Option,Sell,RSI,Sell 1 put option,100,566353.580412576,
d9fea33c-1144-4b96-9e4c-2d43be36ed25,1989-04-07,Option,Sell,RSI,Sell 1 put option,100,562643.5772016478,
92bad00c-cab3-4e02-b83f-f42278bc5797,1989-04-18,Option,Sell,RSI,Sell 1 put option,100,573293.5366150038,
75489394-5f53-465a-8a82-3bf80e76f9ff,1989-04-20,Option,Sell,RSI,Sell 1 put option,100,584273.5250188285,
54ed1726-8dd4-4cab-be29-45dbacd030b5,1989-05-17,Option,Sell,RSI,Sell 1 put option,100,604163.4792346093,
a20ded2e-bb3d-4a8d-9753-bcd91a8273ba,1989-06-23,Option,Buy,RSI,Buy 1 call option,100,-381205.8603456989,
65e9a42e-5185-471e-bb05-8afa1aece817,1989-07-28,Option,Sell,RSI,Sell 1 put option,100,655933.4189435978,
64c2aaaf-250a-41ed-821e-f5a7a93c2a54,1989-08-23,Option,Buy,RSI,Buy 1 call option,100,-659215.7838985161,
c23653ab-295b-4c7d-b764-6514d4c74e50,1989-09-06,Option,Sell,RSI,Sell 1 put option,100,678733.3738292946,
91e8470b-fba0-4478-9f7f-e758d704384a,1989-09-20,Option,Buy,RSI,Buy 1 call option,100,-670475.7939239009,
f6ddccc4-d4a6-4606-9597-9c0deab0ee82,1989-10-05,Option,Sell,RSI,Sell 1 put option,100,684113.3445846924,
c105375f-0c91-4a31-abbc-1d0ddaa576fb,1989-10-17,Option,Buy,RSI,Buy 1 call option,100,-658295.7852382818,
7e295fae-f284-4f5c-8c0e-4674c392ae31,1989-11-29,Option,Sell,RSI,Sell 1 put option,100,661353.4420205407,
f2cdbadc-959d-42e2-9f22-1709d9036632,1989-12-01,Option,Sell,PE,Sell 1 put option,100,661713.4340509367,
7a9f5c76-ebca-472d-aeb5-fbbfe8cf3ea3,1989-12-05,Option,Sell,RSI,Sell 1 put option,100,671963.4131454661,
2cb87b6d-2486-4cbe-bbd6-c3f401163b3c,1989-12-15,Option,Sell,RSI,Sell 1 put option,100,671183.4110896146,
be3be55e-4c2d-43b9-9cc0-8308b015d333,1989-12-20,Option,Buy,RSI,Buy 1 call option,100,-647755.8035543002,
440ee363-07a8-4407-8a5f-60a39eb9eb8c,1990-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
fa51288f-3561-4de3-a762-d389c2201989,1990-01-03,Option,Sell,RSI,Sell 1 put option,100,684513.3867190693,
523ce773-875a-4c3f-a459-2c5151a2729a,1990-01-17,Option,Buy,RSI,Buy 1 call option,100,-610235.7863493729,
9936cad9-575c-4a2a-99e1-e387e5b1e4fe,1990-01-31,Option,Sell,MAVG,Sell 2 call options,200,1231006.9795364095,
268ce268-8dbc-41c9-945c-2d281421d5d5,1990-03-08,Option,Sell,RSI,Sell 1 put option,100,644123.3747070349,
3b054760-3b14-4de9-8ded-e0af07c7247d,1990-03-21,Option,Sell,RSI,Sell 1 put option,100,652173.386580478,
50b12f09-a045-4ec4-9e42-e4510fd901e0,1990-04-18,Option,Sell,RSI,Sell 1 put option,100,658103.3515146846,
129cbc1a-aad5-42bc-9bf6-4c7b89cd9b7b,1990-04-25,Option,Buy,RSI,Buy 1 call option,100,-381895.69076609565,
519b3930-5ed4-4674-b135-5a601aa0aba9,1990-05-09,Option,Sell,RSI,Sell 1 put option,100,652073.4374235929,
537d1ea8-d62d-4d37-b8a8-9805c267e0c4,1990-05-17,Option,Buy,MAVG,Buy 3 call options,300,-2038187.3519728146,
3fac0ab1-9ff3-4d83-a584-7f715652f567,1990-06-01,Option,Sell,RSI,Sell 1 put option,100,692523.4166104755,
a08d84cc-6cf3-4700-a82e-c74b6b3fb088,1990-06-20,Option,Buy,RSI,Buy 1 call option,100,-693555.734048672,
7110a6b6-01b7-4cae-902c-8aae2160ab8b,1990-06-28,Option,Buy,RSI,Buy 1 call option,100,-686885.7120806235,
446dce0b-1486-4f45-8610-280f776e4ba2,1990-07-11,Option,Sell,RSI,Sell 1 put option,100,685933.4524155455,
50aad8ed-ba8a-41ce-a860-e175abc5acf4,1990-08-24,Option,Buy,RSI,Buy 1 call option,100,-504465.7200292987,
0ecbbd64-ba98-47b2-84fd-6178fe087e54,1990-08-30,Option,Sell,MAVG,Sell 2 call options,200,1252947.032574078,
0fe8aa43-7641-4360-bb10-ea37662c1fdd,1990-10-18,Option,Buy,RSI,Buy 1 call option,100,-428265.6147163236,
d4485329-6faf-4eed-b0df-dea6235e0eea,1990-11-14,Option,Sell,RSI,Sell 1 put option,100,610283.4147856156,
ed796d39-6e5b-4bb9-91c8-0d9a8b2a8532,1990-11-16,Option,Sell,RSI,Sell 1 put option,100,608273.4152476513,
c5e4b8ea-3387-4cb4-83c0-4f4ce8a01f4c,1990-12-06,Option,Sell,RSI,Sell 1 put option,100,631833.3676153941,
a31d7288-1f57-4cfe-9710-2aa3e3d0a872,1990-12-14,Option,Sell,RSI,Sell 1 put option,100,631923.3739217131,
65a6ca8d-d7de-464d-a6e2-aa0a9ef6c883,1991-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
06110d4f-98cd-4a9d-9e1f-3d89255b3989,1991-01-22,Option,Buy,MAVG,Buy 3 call options,300,-299777.5424367031,
b7e8c177-1be1-48a7-b4c4-d5114353427c,1991-01-23,Option,Sell,RSI,Sell 1 put option,100,626623.3616324947,
b7819700-d22e-4667-b2a1-36b492a368cc,1991-01-25,Option,Sell,RSI,Sell 1 put option,100,639063.3421822732,
b00c47fd-cbd8-42e4-9861-42f64927419a,1991-03-08,Option,Sell,RSI,Sell 1 put option,100,724263.242066882,
7bb9d3c8-1cca-4587-a7ea-1a579306efec,1991-03-21,Option,Buy,RSI,Buy 1 call option,100,-607065.8244967182,
780785b8-5e01-4db3-9252-d732548bcc38,1991-04-04,Option,Sell,RSI,Sell 1 put option,100,734593.2526928895,
02e32c88-34c1-40a1-92b1-3c700c8dfa0f,1991-05-02,Option,Buy,RSI,Buy 1 call option,100,-670795.9632539098,
e1037b89-2c0d-4883-a4d9-307671e8d8f2,1991-05-17,Option,Buy,RSI,Buy 1 call option,100,-537985.8806921053,
23584b0e-b95a-4d15-9d50-8e414a734d49,1991-05-30,Option,Sell,RSI,Sell 1 put option,100,730723.2077864798,
44f32f01-b960-45d7-baea-42dd9b7827cb,1991-07-02,Option,Buy,RSI,Buy 1 call option,100,-645915.9814521042,
f22797e0-08ee-4648-9afb-bd6c839dcbec,1991-07-16,Option,Sell,RSI,Sell 1 put option,100,729593.235529541,
d04fb1eb-7837-457a-a2bd-e184baf18d99,1991-08-08,Option,Sell,RSI,Sell 1 put option,100,745553.1998863218,
38569297-23bd-4854-9a08-7978c03c122e,1991-08-22,Option,Buy,RSI,Buy 1 call option,100,-752005.8764602337,
bef858ce-42f5-479f-9c88-b5bc4de2ab81,1991-09-04,Option,Sell,RSI,Sell 1 put option,100,749843.2130995318,
3ee68280-ae23-4458-a48a-7e520a625773,1991-09-10,Option,Buy,RSI,Buy 1 call option,100,-749395.875697888,
a579e7a7-cb2a-4d3b-b273-062e33efa4ce,1991-10-10,Option,Buy,RSI,Buy 1 call option,100,-318385.9941015632,
2cc104c3-7a50-4930-be7e-767c7b63948d,1991-10-22,Option,Sell,RSI,Sell 1 put option,100,744003.1314872635,
b99c5c58-54df-40f0-8d62-a9249e4072cf,1991-10-25,Option,Sell,RSI,Sell 1 put option,100,734363.1446079746,
12a09aae-e7f3-4209-a7e2-5c99f3d24fad,1991-12-17,Option,Sell,RSI,Sell 1 put option,100,734153.174383905,
