Date,Open,High,Low
25/09/1989,347.049988,347.049988,343.700012
26/09/1989,344.230011,347.019989,344.130005
27/09/1989,344.329987,345.470001,342.850006
28/09/1989,345.100006,348.609985,345.100006
29/09/1989,348.600006,350.309998,348.119995
02/10/1989,349.149994,350.98999,348.350006
03/10/1989,350.869995,354.730011,350.850006
04/10/1989,354.709991,357.48999,354.709991
05/10/1989,356.940002,357.630005,356.279999
06/10/1989,356.970001,359.049988,356.970001
09/10/1989,358.76001,359.859985,358.059998
10/10/1989,359.799988,360.440002,358.109985
11/10/1989,359.130005,359.130005,356.079987
12/10/1989,356.98999,356.98999,354.910004
13/10/1989,355.390015,355.529999,332.809998
16/10/1989,333.649994,342.869995,327.119995
17/10/1989,342.839996,342.850006,335.690002
18/10/1989,341.160004,343.390015,339.029999
19/10/1989,341.76001,348.820007,341.76001
20/10/1989,347.040009,347.570007,344.470001
23/10/1989,347.109985,348.190002,344.220001
24/10/1989,344.829987,344.829987,335.130005
25/10/1989,343.700012,344.51001,341.959991
26/10/1989,342.5,342.5,337.200012
27/10/1989,337.929993,337.970001,333.26001
30/10/1989,335.059998,337.040009,334.480011
31/10/1989,335.079987,340.859985,335.070007
01/11/1989,340.359985,341.73999,339.790009
02/11/1989,341.200012,341.200012,336.609985
03/11/1989,338.480011,339.670013,337.369995
06/11/1989,337.609985,337.619995,332.329987
07/11/1989,332.609985,334.820007,330.910004
08/11/1989,334.809998,339.410004,334.809998
09/11/1989,338.149994,338.730011,336.209991
10/11/1989,336.570007,339.100006,336.570007
13/11/1989,339.079987,340.51001,337.929993
14/11/1989,339.549988,340.410004,337.059998
15/11/1989,338,340.540009,337.140015
16/11/1989,340.540009,341.019989,338.929993
17/11/1989,340.579987,342.23999,339.850006
20/11/1989,341.609985,341.899994,338.290009
21/11/1989,339.350006,340.209991,337.529999
22/11/1989,339.589996,341.920013,339.589996
24/11/1989,341.920013,344.23999,341.910004
27/11/1989,343.980011,346.23999,343.970001
28/11/1989,345.609985,346.329987,344.410004
29/11/1989,345.769989,345.769989,343.359985
30/11/1989,343.600006,346.5,343.570007
01/12/1989,346.01001,351.880005,345.98999
04/12/1989,350.630005,351.51001,350.320007
05/12/1989,351.410004,352.23999,349.579987
06/12/1989,349.579987,349.940002,347.910004
07/12/1989,348.549988,349.839996,346
08/12/1989,347.600006,349.600006,347.589996
11/12/1989,348.679993,348.73999,346.390015
12/12/1989,348.559998,352.209991,348.410004
13/12/1989,351.700012,354.100006,351.649994
14/12/1989,352.73999,352.75,350.079987
15/12/1989,350.970001,351.859985,346.079987
18/12/1989,350.140015,350.880005,342.190002
19/12/1989,343.690002,343.73999,339.630005
20/12/1989,342.5,343.700012,341.790009
21/12/1989,342.839996,345.029999,342.839996
22/12/1989,344.779999,347.529999,344.76001
26/12/1989,347.420013,347.869995,346.529999
27/12/1989,346.839996,349.119995,346.809998
28/12/1989,348.799988,350.679993,348.76001
29/12/1989,350.679993,353.410004,350.670013
02/01/1990,353.399994,359.690002,351.980011
03/01/1990,359.690002,360.589996,357.890015
04/01/1990,358.76001,358.76001,352.890015
05/01/1990,355.670013,355.670013,351.350006
08/01/1990,352.200012,354.23999,350.540009
09/01/1990,353.829987,354.170013,349.609985
10/01/1990,349.619995,349.619995,344.320007
11/01/1990,347.309998,350.140015,347.309998
12/01/1990,348.529999,348.529999,339.48999
15/01/1990,339.929993,339.940002,336.570007
16/01/1990,337,340.75,333.369995
17/01/1990,340.769989,342.01001,336.26001
18/01/1990,337.399994,338.380005,333.980011
19/01/1990,338.190002,340.480011,338.190002
22/01/1990,339.140015,339.959991,330.279999
23/01/1990,330.380005,332.76001,328.670013
24/01/1990,331.609985,331.709991,324.170013
25/01/1990,330.26001,332.329987,325.329987
26/01/1990,326.089996,328.579987,321.440002
29/01/1990,325.799988,327.309998,321.790009
30/01/1990,325.200012,325.730011,319.829987
31/01/1990,322.980011,329.079987,322.980011
01/02/1990,329.079987,329.859985,327.76001
02/02/1990,328.790009,332.100006,328.089996
05/02/1990,330.920013,332.160004,330.450012
06/02/1990,331.850006,331.859985,328.200012
07/02/1990,329.660004,333.76001,326.549988
08/02/1990,333.75,336.089996,332
09/02/1990,333.019989,334.600006,332.410004
12/02/1990,333.619995,333.619995,329.970001
13/02/1990,330.079987,331.609985,327.920013
14/02/1990,331.019989,333.200012,330.640015
15/02/1990,332.01001,335.209991,331.609985
16/02/1990,334.890015,335.640015,332.420013
20/02/1990,332.720001,332.720001,326.26001
21/02/1990,327.910004,328.170013,324.470001
22/02/1990,327.670013,330.980011,325.700012
23/02/1990,325.700012,326.149994,322.100006
26/02/1990,324.160004,328.670013,323.980011
27/02/1990,328.679993,331.940002,328.470001
28/02/1990,330.26001,333.480011,330.160004
01/03/1990,331.890015,334.399994,331.079987
02/03/1990,332.73999,335.540009,332.720001
05/03/1990,335.540009,336.380005,333.48999
06/03/1990,333.73999,337.929993,333.570007
07/03/1990,337.929993,338.839996,336.329987
08/03/1990,336.950012,340.660004,336.950012
09/03/1990,340.119995,340.269989,336.839996
12/03/1990,337.929993,339.079987,336.140015
13/03/1990,338.670013,338.670013,335.359985
14/03/1990,336,337.630005,334.929993
15/03/1990,336.869995,338.910004,336.869995
16/03/1990,338.070007,341.910004,338.070007
19/03/1990,341.910004,343.76001,339.119995
20/03/1990,343.529999,344.48999,340.869995
21/03/1990,341.570007,342.339996,339.559998
22/03/1990,339.73999,339.769989,333.619995
23/03/1990,335.690002,337.579987,335.690002
26/03/1990,337.220001,339.73999,337.220001
27/03/1990,337.630005,341.5,337.029999
28/03/1990,341.5,342.579987,340.600006
29/03/1990,342,342.070007,339.769989
30/03/1990,340.790009,341.410004,338.209991
02/04/1990,339.940002,339.940002,336.329987
03/04/1990,338.700012,343.76001,338.700012
04/04/1990,343.640015,344.119995,340.399994
05/04/1990,341.089996,342.850006,340.630005
06/04/1990,340.730011,341.730011,338.940002
09/04/1990,340.079987,341.829987,339.880005
10/04/1990,341.369995,342.410004,340.619995
11/04/1990,342.070007,343,341.26001
12/04/1990,341.920013,344.790009,341.910004
16/04/1990,344.339996,347.299988,344.100006
17/04/1990,344.73999,345.190002,342.059998
18/04/1990,344.679993,345.329987,340.109985
19/04/1990,340.720001,340.720001,337.589996
20/04/1990,338.089996,338.519989,333.410004
23/04/1990,335.119995,335.119995,330.089996
24/04/1990,331.049988,332.970001,329.709991
25/04/1990,330.359985,332.73999,330.359985
26/04/1990,332.029999,333.76001,330.670013
27/04/1990,332.920013,333.570007,328.709991
30/04/1990,329.109985,331.309998,327.76001
01/05/1990,330.799988,332.829987,330.799988
02/05/1990,332.25,334.480011,332.149994
03/05/1990,334.480011,337.019989,334.470001
04/05/1990,335.579987,338.459991,335.170013
07/05/1990,338.390015,341.070007,338.109985
08/05/1990,340.529999,342.029999,340.170013
09/05/1990,342.01001,343.079987,340.899994
10/05/1990,342.869995,344.980011,342.769989
11/05/1990,343.820007,352.309998,343.820007
14/05/1990,352,358.410004,351.950012
15/05/1990,354.75,355.089996,352.839996
16/05/1990,354.269989,354.679993,351.950012
17/05/1990,354,356.920013,354
18/05/1990,354.470001,354.640015,352.519989
21/05/1990,354.640015,359.070007,353.779999
22/05/1990,358,360.5,356.089996
23/05/1990,358.429993,359.290009,356.98999
24/05/1990,359.290009,359.559998,357.869995
25/05/1990,358.410004,358.410004,354.320007
29/05/1990,354.579987,360.649994,354.549988
30/05/1990,360.649994,362.26001,360
31/05/1990,360.859985,361.839996,360.230011
01/06/1990,361.26001,363.519989,361.209991
04/06/1990,363.160004,367.850006,362.429993
05/06/1990,367.399994,368.779999,365.48999
06/06/1990,366.640015,366.640015,364.420013
07/06/1990,365.920013,365.920013,361.600006
08/06/1990,363.149994,363.48999,357.679993
11/06/1990,358.709991,361.630005,357.700012
12/06/1990,361.630005,367.269989,361.149994
13/06/1990,366.25,367.089996,364.51001
14/06/1990,364.899994,364.899994,361.640015
15/06/1990,362.890015,363.140015,360.709991
18/06/1990,362.910004,362.910004,356.880005
19/06/1990,356.880005,358.899994,356.179993
20/06/1990,358.470001,359.910004,357
21/06/1990,359.100006,360.880005,357.630005
22/06/1990,360.519989,363.200012,355.309998
25/06/1990,355.420013,356.410004,351.910004
26/06/1990,352.320007,356.089996,351.850006
27/06/1990,352.059998,355.890015,351.230011
28/06/1990,355.160004,357.630005,355.160004
29/06/1990,357.640015,359.089996,357.299988
02/07/1990,358.019989,359.579987,357.540009
03/07/1990,359.540009,360.730011,359.440002
05/07/1990,360.160004,360.160004,354.859985
06/07/1990,355.690002,359.019989,354.640015
09/07/1990,358.420013,360.049988,358.109985
10/07/1990,359.519989,359.73999,356.410004
11/07/1990,356.48999,361.230011,356.48999
12/07/1990,361.230011,365.459991,360.570007
13/07/1990,365.450012,369.679993,365.450012
16/07/1990,367.309998,369.779999,367.309998
17/07/1990,368.950012,369.399994,364.98999
18/07/1990,367.519989,367.519989,362.950012
19/07/1990,364.220001,365.320007,361.290009
20/07/1990,365.320007,366.640015,361.579987
23/07/1990,361.609985,361.609985,350.089996
24/07/1990,355.309998,356.089996,351.459991
25/07/1990,355.790009,357.519989,354.799988
26/07/1990,357.089996,357.470001,353.950012
27/07/1990,355.899994,355.940002,352.140015
30/07/1990,353.440002,355.549988,351.149994
31/07/1990,355.549988,357.540009,353.910004
01/08/1990,356.149994,357.350006,353.820007
02/08/1990,355.519989,355.519989,349.730011
03/08/1990,351.480011,351.480011,338.200012
06/08/1990,344.859985,344.859985,333.269989
07/08/1990,334.429993,338.630005,332.220001
08/08/1990,334.829987,339.209991,334.829987
09/08/1990,338.350006,340.559998,337.559998
10/08/1990,339.899994,339.899994,334.220001
13/08/1990,335.390015,338.880005,332.019989
14/08/1990,338.839996,340.959991,337.190002
15/08/1990,339.390015,341.920013,339.380005
16/08/1990,340.059998,340.059998,332.390015
17/08/1990,332.359985,332.359985,324.630005
20/08/1990,327.829987,329.899994,327.070007
21/08/1990,328.51001,328.51001,318.779999
22/08/1990,321.859985,324.149994,316.549988
23/08/1990,316.549988,316.549988,306.559998
24/08/1990,307.059998,311.649994,306.179993
27/08/1990,311.549988,323.109985,311.549988
28/08/1990,321.440002,322.200012,320.25
29/08/1990,321.339996,325.829987,320.869995
30/08/1990,324.190002,324.570007,317.820007
31/08/1990,318.709991,322.570007,316.589996
04/09/1990,322.559998,323.089996,319.109985
05/09/1990,323.089996,324.519989,320.98999
06/09/1990,324.390015,324.390015,319.369995
07/09/1990,320.459991,324.179993,319.709991
10/09/1990,323.420013,326.529999,320.309998
11/09/1990,321.630005,322.179993,319.600006
12/09/1990,321.040009,322.549988,319.600006
13/09/1990,322.51001,322.51001,318.019989
14/09/1990,318.649994,318.649994,314.76001
17/09/1990,316.829987,318.049988,315.209991
18/09/1990,317.769989,318.850006,314.269989
19/09/1990,318.600006,319.350006,316.25
20/09/1990,316.600006,316.600006,310.549988
21/09/1990,311.529999,312.170013,307.980011
24/09/1990,311.299988,311.299988,303.579987
25/09/1990,305.459991,308.269989,304.230011
26/09/1990,308.26001,308.279999,303.049988
27/09/1990,305.059998,307.470001,299.100006
28/09/1990,300.970001,306.049988,295.980011
01/10/1990,306.100006,314.940002,306.100006
02/10/1990,314.940002,319.690002,314.940002
03/10/1990,315.209991,316.26001,310.700012
04/10/1990,311.399994,313.399994,308.589996
05/10/1990,312.690002,314.790009,305.76001
08/10/1990,311.5,315.029999,311.5
09/10/1990,313.459991,313.459991,305.089996
10/10/1990,305.089996,306.429993,299.209991
11/10/1990,300.390015,301.450012,294.51001
12/10/1990,295.450012,301.679993,295.220001
